SerialNo,PartyID,SymbolID,SymbolName,PoliticalPartyName,DistrictCd,DistrictName,StateID,SCConstID,CenterConstID,OrderID,TotalVoteReceived
9040,53,2590,श्रीवत्स समृद्धिको प्रतीक,समावेशी समाजवादी पार्टी,71,,7,0,5,53,10
9041,46,2567,बस,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),71,,7,0,5,46,9
9042,56,2537,जगर भएको सिंह,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),71,,7,0,5,56,9
9043,15,2555,पञ्जा छाप,नेपाल सद्‍भावना पार्टी,71,,7,0,5,15,9
9044,32,2504,उडिरहेको माहुरी,नेशनल रिपब्लिक नेपाल,71,,7,0,5,32,9
9045,58,2574,भैँसी,"जनता लोकतान्त्रिक पार्टी, नेपाल",71,,7,0,5,58,8
9046,55,2552,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,पिपुल फर्ष्ट पार्टी,71,,7,0,5,55,8
9047,44,2582,रथ,प्रजातान्त्रिक पार्टी नेपाल,71,,7,0,5,44,8
9048,30,2524,गोलाकार भित्र शङ्‌ख,नेपालका लागि नेपाली पार्टी,71,,7,0,5,30,7
9049,29,2579,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,नेपाली जनश्रमदान संस्कृति पार्टी,71,,7,0,5,29,7
9050,21,2601,हँसिया,नेपाल कम्युनिष्ट पार्टी (संयुक्त),71,,7,0,5,21,7
9051,12,2553,दुई हात जोडेको नमस्कार,नेपाल लोकतान्त्रिक पार्टी,71,,7,0,5,12,6
9052,42,2595,सिट्ठी,नेपाली जनता दल,71,,7,0,5,42,6
9053,48,2509,करूवा,नेपाली काँग्रेस (वी.पी.),71,,7,0,5,48,6
9054,45,2565,बलिरहेको दियो,नेपाल मातृभूमि पार्टी,71,,7,0,5,45,6
9055,40,2605,हात मिलाएको,राष्ट्रिय जनमुक्ति पार्टी,71,,7,0,5,40,5
9056,52,2515,खुला किताब,उन्‍नत लोकतन्त्र पार्टी,71,,7,0,5,52,5
9057,28,2571,ब्याट्री,गतिशील लोकतान्त्रिक पार्टी,71,,7,0,5,28,5
9058,33,2510,काखमा बच्चा लिएको आमा,जय मातृभूमि पार्टी,71,,7,0,5,33,5
9059,37,2530,घोडा,मितेरी पार्टी नेपाल,71,,7,0,5,37,4
9060,57,2540,डुङ्‌गा,जन अधिकार पार्टी,71,,7,0,5,57,4
9061,43,2505,ओदान,त्रिमुल नेपाल,71,,7,0,5,43,3
9062,31,2564,बज्र,जनप्रिय लोकतान्त्रिक पार्टी,71,,7,0,5,31,3
9063,35,2569,बाली बोकेको महिलाको आकृति,स्वाभिमान पार्टी,71,,7,0,5,35,0
9064,1,2598,सुर्य,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),72,,7,0,1,1,16909
9065,2,2583,रुख,नेपाली काँग्रेस,72,,7,0,1,2,13881
9066,4,2528,घण्टी,राष्ट्रिय स्वतन्त्र पार्टी,72,,7,0,1,4,12207
9067,3,2557,पाँचकुने तारा,नेपाली कम्युनिष्ट पार्टी,72,,7,0,1,3,3592
9068,5,2604,हलो,राष्ट्रिय प्रजातन्त्र पार्टी,72,,7,0,1,5,1128
9069,16,2541,डोको,नेपाल जनता संरक्षण पार्टी,72,,7,0,1,16,211
9070,39,2520,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,सार्वभौम नागरिक पार्टी,72,,7,0,1,39,206
9071,38,2526,गोलो घेराभित्र दुई पात भएको गुलाफको फूल,नेपाल कम्युनिस्ट पार्टी (माओवादी),72,,7,0,1,38,151
9072,11,2516,खुलेको एकल आँखा,प्रगतिशील लोकतान्त्रिक पार्टी,72,,7,0,1,11,117
9073,7,2585,लाउड स्पिकर,जनमत पार्टी,72,,7,0,1,7,112
9074,6,2542,ढल्केको छाता,"जनता समाजवादी पार्टी, नेपाल",72,,7,0,1,6,67
9075,34,2501,अँजुलीमा रहेको माटो,श्रम संस्कृति पार्टी,72,,7,0,1,34,58
9076,23,2572,भित्ते घडी,समावेशी समाजवादी पार्टी नेपाल,72,,7,0,1,23,52
9077,17,2602,हँसिया र तारा,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),72,,7,0,1,17,49
9078,26,2550,दाप सहितको खुकुरी,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,72,,7,0,1,26,46
9079,54,2581,मोबाइल,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),72,,7,0,1,54,39
9080,21,2601,हँसिया,नेपाल कम्युनिष्ट पार्टी (संयुक्त),72,,7,0,1,21,36
9081,10,2522,गिलास,राष्ट्रिय जनमोर्चा,72,,7,0,1,10,36
9082,44,2582,रथ,प्रजातान्त्रिक पार्टी नेपाल,72,,7,0,1,44,31
9083,9,2578,मादल,नेपाल मजदुर किसान पार्टी,72,,7,0,1,9,31
9084,25,2523,गैँती,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),72,,7,0,1,25,30
9085,27,2548,"तुलसी, मठ",राष्ट्रिय एकता दल,72,,7,0,1,27,28
9086,18,2507,कमलको फूल,नेपाल जनता पार्टी,72,,7,0,1,18,28
9087,49,2591,षटकोण,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",72,,7,0,1,49,23
9088,51,2527,गोलो घेराभित्र पानीको बोतल,राष्ट्र निर्माण दल नेपाल,72,,7,0,1,51,23
9089,47,2558,पाँचमुखे रुद्राक्षको दाना,राष्ट्रिय गौरव पार्टी,72,,7,0,1,47,19
9090,22,2551,दायाँ हातले समातेको मसाल,राष्ट्रिय जनता पार्टी नेपाल,72,,7,0,1,22,17
9091,33,2510,काखमा बच्चा लिएको आमा,जय मातृभूमि पार्टी,72,,7,0,1,33,16
9092,12,2553,दुई हात जोडेको नमस्कार,नेपाल लोकतान्त्रिक पार्टी,72,,7,0,1,12,13
9093,24,2568,बाँसुरी,राष्ट्रिय परिवर्तन पार्टी,72,,7,0,1,24,12
9094,48,2509,करूवा,नेपाली काँग्रेस (वी.पी.),72,,7,0,1,48,11
9095,36,2549,त्रिशुल,"नागरिक शक्ति, नेपाल",72,,7,0,1,36,10
9096,50,2531,चकिया (जाँतो),"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",72,,7,0,1,50,8
9097,42,2595,सिट्ठी,नेपाली जनता दल,72,,7,0,1,42,8
9098,45,2565,बलिरहेको दियो,नेपाल मातृभूमि पार्टी,72,,7,0,1,45,8
9099,41,2534,चापाकल (ट्‍युवेल),"राष्ट्रिय उर्जाशील पार्टी, नेपाल",72,,7,0,1,41,8
9100,30,2524,गोलाकार भित्र शङ्‌ख,नेपालका लागि नेपाली पार्टी,72,,7,0,1,30,8
9101,28,2571,ब्याट्री,गतिशील लोकतान्त्रिक पार्टी,72,,7,0,1,28,7
9102,14,2536,जग,बहुजन शक्ति पार्टी,72,,7,0,1,14,7
9103,29,2579,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,नेपाली जनश्रमदान संस्कृति पार्टी,72,,7,0,1,29,7
